ID,Sentence,ID2,label
12267,海湾对面，远处的半山腰上有好多白色别墅和高层建筑，据说很多名人大鳄都住在这一带。,7,
12267,山脚下还有个高尔夫球场，不时能看到有人开着车或骑车过来打高尔夫。,8,
12268,我已经看完了，最后的尹瑟在演唱会上的那句原谅我还不叫感人,1,
12268,你是看的电视剧里的还是真的演唱会现场的~,2,1
12269,本周二要去帝都吸雾霾[doge][doge][doge],1,2
12270,滕王阁之所以有名，始于初唐诗人王勃的诗句“落霞与孤鹜齐飞，秋水共长天一色”。,1,
12270,对于考古或者有历史情怀者，可能有点意思。,2,
12270,否则就是一普通楼阁，在当今社会中，它的高度又不足以俯瞰全城。,3,
12270,所以，对于大部分而言可能仅仅是花50元门票到此一游罢了。,4,2
12271,无论是对于外地游客，还是对于无暇顾及家门口风景的上海人而言，“外滩”和“陆家嘴”这两个黄浦江两岸遥相呼应的上海地标都是旅游的不二选择。,1,
12271,地铁2号线乘1站即可抵达陆家嘴站，从1号口出站。,2,0
12271,出站正前方即是东方明珠电视塔、海洋水族馆、国际会议中心，马路斜对面是正大广场、香格里拉大酒店，你的后方则是环球金融中心和金茂大厦。,3,
12271,除了滨江大道有冰激凌和咖啡点心外，最大的吃饭地点位于正大广场，从快餐到正餐、中餐到西餐、日式铁板、韩式烧烤等等应有尽有，价位不等。,4,
12271,有富余时间的，购物和餐饮在正大里都可以解决，环境要比南京路好得多（十里南京路自然有它的味道，青菜萝卜）。,5,
12271,此外，正大广场对面，也就是海关大楼边上有一片露天餐饮广场，平民价位，边玩边吃也不错。,6,
12271,沿着陆家嘴西路走到底就是“滨江公园”，比起外滩，这里更像一个公园，虽然略显旧了些。,7,1
12271,滨江公园有无敌景观的哈根达斯店、星巴克，还有麦当劳，所以肚子是不用担心的，放松、尽兴！,8,
12272,\\@体重112的龟 :,1,
12272,\\@萧牧之 : 转发微博  @中国考古网,2,0
12272,#新书介绍#,3,
12272,《殷契释亲：论商代的亲属称谓及亲属组织制度》，是研究商代亲属称谓及亲属组织制度的一部力作。,4,
12272,进一步剖析了商王室在婚姻、宗族、继嗣、社群意识形态与象征性等方面的规律，为认识中国早期国家的形成与社会形态提供了可资深入探讨和评估的平台。,5,
12273,地坛公园南门出来往南走就是雍和宫了，8:30开门，门票25元，谢绝自带香火，进门100米左右有赠香，赠香很精致，应该是36支。,1,
12273,雍和宫应该南门是入口和停车场。,2,0
12273,雍和宫西面是国子监街、五道营区域，可以连着逛。,3,
12273,本来是到雍和宫溜达的，后来进门发现就是银杏大道，而且颜色刚刚好，简直惊喜。,4,
12273,旅途中经常这样，本以为不重要的那一部分行程，最终却成了最亮的那一点。,5,
12273,雍和宫的银杏就是这样，我进门就迈不动步了，至少拍了一个小时。,6,1
12273,但是还是拍的不好，有点浪费这样的美景了。,7,
12273,人好多啊有木有？,8,
12273,本来我还想从地坛出来赶上雍和宫开门的时候正好没人呢，结果...迷路了 迟了个大到QAQ贵气的金黄色，好喜欢好喜欢，这样程度的颜色刚刚好！,9,
12273,看见树枝上密密麻麻的白果了吗？,10,0
12273,这天是多云的天气，太阳一会儿从云层中出来，一会儿又躲进云层，拍照要一直等啊等，好在阳光灿烂，叶子像镀金一样，又那么通透。,11,
12273,阳光的照耀下叶子金黄金黄的，美不胜收。,12,
12273,雍和宫香火太旺了呢。,13,
12273,大殿内不能拍照，再有就是上香的人很多，我也不方便拍，所以本打算拍雍和宫细节的计划就夭折了。,14,
12273,雍和宫还有一项吉尼斯世界纪录在最后一个大殿，里面是一尊由一整根白檀木雕刻的弥勒佛。,15,0
12273,白檀木长26米，地基8米，地上大佛部分是18米。,16,
12273,在外面看介绍的时候，感觉能有多大（我心里还停留在正定隆兴寺千手观音那个程度的大佛），结果进了大殿，我的表情就变成了：目瞪口呆.jpg，大佛太大了，简直太震撼！,17,
12273,可惜不能拍照，你们可以网上搜一下。,18,
12274,小鸟妹妹我都好挂住你啊,1,
12274,"哼哼,你一声不享就走了,无晒感情啦唉唉。",2,2
12275,我轉的是心情，轉的是快樂！,1,
12275,活動重在參與！,2,
12275,地址：http:\\t.cn\zQk1g2f  @天籁K歌,3,
12275,【有奖转发活动来啦】,4,
12275,参加天籁K歌,5,
12275,#我要上春晚#,6,
12275,手机端海选，唱、跳、变、演、谈，随你出招！,7,0
12275,转发留言“@天籁K歌 我要上春晚”+@3位好友 ，iPadmini等你拿！,8,
12275,每周日晚19:30收看@CCTV我要上春晚 还有更多惊喜！,9,
12275,http:\\t.cn\zYrT6LS http:\\t.cn\zQk1g2f,10,
12276,你你你！,1,
12276,所以如果梦梦演夫人县长就只能让给陈伟来演啦杯具啊,2,2
12277,哈哈谢谢夸奖哈,1,
12277,不谢啊。我周五就没课了，回来麻将搞不搞起啊？,2,1
12278,灵山大佛高88米，连同底部的基座在内高101.5米。,1,
12278,比“佛是一座山，山是一尊佛”的四川乐山大佛还高出17米，是目前世界上最高的青铜佛像。,2,
12278,灵山大佛佛体由1560块铸造铜壁板拼装焊接而成的。,3,0
12278,如果加上莲花座的440块，就刚好2000块。,4,0
12278,总共耗用铜725吨。,5,0
12278,凡捐资满人民币100 万元的，可在一片莲花瓣上刻上自己的名字，千古流芳。,6,
12279,"现在国米除了萨队和坎比,其他都可以死",1,
12279,这么看来，萨拉特就是拉齐奥派到国米的卧底么？,2,2
12280,挖色，古称鲁川，位于洱海东岸，地处大理市中东部，北与双廊镇接壤，南临海东镇，东与宾川县鸡足山镇毗邻，距离鸡足山和下关各42公里，北距丽江158公里。,1,0
12280,其三面环山，一面临海，西对如屏苍山而遥望大理古城，东通佛教胜地鸡足山而隐窥金顶，自古即为洱海东岸一个美丽富饶的鱼米之乡，是洱海地区历史渊源长远的白族本土文化发源地之一。,2,
12281,步行到总统府，几乎绕总统府外围转了一圈，戒备十分森严。,1,0
12281,整个总统府是一座建筑风格为巴洛克式，造型对称的五层楼建筑，中心立着一座象征权威的高塔，一直是台湾的最高权力中心所在，现在非假日每天上午（假日全天）对外局部开放。,2,
12282,灵山大佛坐落于无锡马山秦履峰南侧，1997年建造而成。,1,0
12282,大佛所在位置系唐玄奘命名的小灵山，故名灵山大佛。,2,
12283,恒山，北岳，与东岳泰山、西岳华山、南岳衡山，中岳嵩山并称为五岳。,1,0
12283,北岳恒山，是海河支流桑干河与滹沱河的分水岭。,2,0
12283,恒山，号称108峰，东西绵延150公里，横跨晋、冀两省。,3,1
12283,它西衔雁门关、东跨太行山，南障三晋，北瞰云、代二州，莽莽苍苍，横亘塞上，巍峨耸峙，气势雄伟。,4,
12283,其中，倒马关、紫荆关、平型关、雁门关、宁武关虎踞为险，是塞外高原通向冀中平原之咽喉要冲，自古是兵家必争之地。,5,0
12283,主峰天峰岭在浑源县城南，海拔2016.8米，被称为“人天北柱”、“绝塞名山”、“天下第二山”。,6,
12283,1982年，恒山以山西恒山风景名胜区的名义，被国务院批准列入第一批国家级风景名胜区名单。,7,
12284,除却巫山不是云！你咋知道桥哥最爱巫山的？,1,1
12284,握手没想到桥哥竟然最喜欢我的故乡，倍感荣幸,2,
12285,\\@华晨宇yu我的梦 : 转发微博  @央视新闻,1,0
12285,【华晨宇 别闹！直播呢！】,2,
12285,《直通春晚》冠军@华晨宇yu 将登上春晚舞台，在今天下午新闻频道的直播节目中，参加第三次联排的华晨宇说此刻的心情就是“美！,3,
12285,采访即将结束，躲在主持人后面的“花花”呆萌的本质终于显露出来……,4,
12285,http:\\t.cn\8Ft7PIe戳图，期待他们的表演吗？,5,
12285,转起！,6,
12286,竟然给我发出去了，你有种，别让我拍到你。,1,2
12286,哈哈，闲着也是闲着不是,2,
12287,\\@兩小無猜的猜 :值了。,1,
12287,\\@筱南 : 算是100块买6分？,2,
12287,\\@Master_Jobs : 100呢！,3,0
12287,\\@张小北 :这招不错~~,4,
12287,\\@不惑少卿 : 微博里看到个天才，没刹住车，于是果断打灯右转了。,5,
12287,算不按车道行驶违章右转，据说罚100，不扣分。,6,
12287,@周星 昨晚车行路口体验绿灯忽然变黄灯的速度几乎难以把握，硬着头皮过--不过也不行，天知道是不是出格，新闻：“开出租车这么多年，不知道路口该怎么走了。,7,
12287,”北京某出租车公司的一位司机说，“像我们这样天天在路上跑的，闯黄灯一次记6分，以后这路口该咋过啊？,8,
12287,”专家说新规则尤其是黄灯出台简直是感情用事,9,
12288,本山大叔退出央视龙年春晚 ，这么多年也该休息休息了。,1,1
12289,滕王阁位于赣江东岸，初间于唐永徽四年，是江南三大名楼之一，属于南昌地标。,1,
12289,即使明知，现在的楼是重建的，而且是仿宋建筑。,2,0
12289,但就因着“落霞与孤鹜齐飞，秋水共长天一色”这旷世名句，也要去看一看的。,3,
12289,滕王阁，主体建筑净高57．,4,
12289,5米，上为阁，下为象征古城墙的12米高两级台座。,5,
12289,阁前广场的地面嵌着一幅巨大的八卦图形。,6,
12289,这个建筑体系堪称宏伟大气。,7,
12290,身上好大一片黑毛，应该是色素沉淀的皮肤病呢。,1,2
12290,好大一片？听领导说没这么严重呢,2,
12291,\\@席秦岭 :,1,
12291,\\@华西都市报微新闻 : @启丹  @华西都市报微新闻,2,0
12291,【美国奥运 为体育全裸出境系列】,3,
12291,美国权威媒体ESPN近期邀请了一些体坛明星，为杂志拍摄了一组运动系列裸图封面照。,4,
12291,这些明星也包括了一些即将参加奥运会的选手。,5,
12292,直接搭地铁到雍和宫站下就好啦~雍和宫就是雍正皇帝还是四爷雍亲王时候的所居住的府邸，因此称为雍亲王府。,1,
12292,之后就改为喇嘛庙了。,2,0
12292,门票25一人，在门票理还包含了一张光碟，应该是介绍雍和宫的~因为我不是很了解藏传佛教和汉传佛教的区别....所以无法多加介绍哈~进雍和宫之后有一条很漂亮的银杏路~可是我们当时看到的叶子都没有很黄~都是黄绿相间的~~但是还是很漂亮~~由四种文字写成昭泰门，分别是满、汉、蒙、藏。,3,
12292,经过昭泰门，两侧是钟鼓楼，也是用作之前所提到的晨钟暮鼓。,4,0
12292,鼓楼旁，有一口重八吨的昔日熬腊八粥的大铜锅，好像说知道现在在腊月初八这一天雍和宫还是延续着派腊八粥的传统。,5,
12292,雍和宫大殿的三世佛则表示过去、现在和未来，正中为现在佛释迦牟尼佛，左为过去佛燃灯佛，右为未来佛弥勒佛。,6,0
12292,殿内还有四大天王，分别代表着四方东南西北，他们脚下踩着魍魉鬼怪，表明天王镇压邪魔，安定四方的功德。,7,
12293,我等着啊,1,
12293,\\@KISS绝恋2012 :,2,
12293,\\@ALEX-JJ嘉杰 :,3,
12293,\\@_佳里個佳丶終身驕傲_ :转发微博  此内容为不实消息，已处理。,4,0
12293,详情&raquo;,5,
12293,@宏盛数码通讯 假如本届伦敦奥运会结束时，中国代表队能在金牌榜上排第一，现决定：参与转发本微博并关注@宏盛数码通讯 ，每个人送一台iPhone4S。,6,
12293,绝对真实！,7,
12293,见图上的iPhone4S。,8,
12293,（不玩文字游戏，绝对的每个人送一部！欢迎截图！快叫上你的朋友一起来吧！！）,9,
12294,为了新安江水电站而蓄水的人工湖，其中多个岛屿各有特色，包括蛇岛、猴岛等。,1,1
12294,水下其实也有些原来城市的遗迹，但愿可以开发潜水探秘。,2,
12295,兄弟，太累了吧,1,
12295,经过长途跋涉，终于抵达目的地，现回家洗澡,2,1
12296,唱到西西阿姨的心坎里去了，又被讹一顿小龙虾,1,2
12296,西西阿姨，毛爷爷说了，一切不以结婚为前提的恋爱都是耍流氓。,2,
12297,语气有点讽刺怎么了？,1,
12297,明骚亦躲暗贱难防上班狗太多实在越来越么劲了,2,2
12298,呼呼，到时候我带上我的定焦镜，给你拍写真怎么样,1,1
12298,"一言为定,偶爱死你咯~",2,
12299,在去92奥运主体育场的路上，@苏东 打开路边的水龙头就喝，让我对巴塞罗那的好感倍增。,1,
12299,\\@亿威的世界 :@田朝晖 @苏东  @体育产业那点事儿,2,0
12299,【被奥运会改变的城市：奥运之后的巴塞罗那】,3,
12299,http:\\t.cn\zQXfeWb 对每年从世界各地涌来的1000多万名匆匆过客而言，这座1992年奥运会举办城市所展现的层层魅力，正如那泉水一样。,4,
12299,如今旅游业给这个城市贡献的GDP大约占到15%。,5,
12299,很多人相信，是1992年奥运会成就了巴塞罗那的名气和今天。,6,
12300,晚上爬华山的人还挺多的，估计和我一样也是来看日出的吧！,1,
12300,可能还有一个原因就是白天太热了，晚上爬舒服一点哈哈!,2,
12300,有得必有失，晚上爬华山错过了很多华山一条道的惊险画面，但是想想明天早上的日出，心情还是有点小美丽。,3,
12300,凌晨3.35分登顶北峰，5个小时的攀爬终于登顶，所有的幸苦多写在了这里。,4,1
12301,#陈翔裸爱发布会# 晚安~我不要这样的班长，太帅了我HOLD不住~,1,1
12301,//@小展Sean:[哈哈]#陈翔暴走一班#,2,
12302,#全国雾霾#窗外，雨哗啦啦地下着，尽情地下吧，带走雾霾，带走喧嚣，带走烦恼...,1,1
12303,难道你忘了我天天把你扔出去再捡回来的日子！,1,2
12303,哎我，败提了行不！每次你都说这是最后一次来着！,2,
12304,你还没跟我说来话长呢~,1,
12304,嘿嘿手机没电了~反正就一夜没睡~累毙了~,2,2
12305,再多看几遍  @新浪娱乐,1,
12305,【央视,2,
12305,#春晚#,3,
12305,视频】,4,
12305,长腿偶吧的视频来啦！！！,5,
12305,@李敏镐 @庾澄庆 合唱中韩双语版《情非得已》！,6,0
12305,真的好！,7,
12305,|视频：春晚李敏镐庾澄庆合唱《情非得已》 视频直播间：http:\\t.cn\8FMrlpN 微直播：http:\\t.cn\8FJqyih 视频：春晚李敏镐庾澄庆合唱《情非得已》 新浪娱乐讯 马年央视春节联欢晚会于2014年1月30日20时跟观众相约荧屏，朱军、董卿、毕福剑、张... 播放 2730,8,
12306,【贾跃亭在美房产被抵押资金全部“押注”乐视汽车】自贾跃亭赴美之后，“跑路说”就一直不绝于耳。,1,2
12306,近日有媒体曝出其在美国有多处豪宅，再次将乐视和贾跃亭推上了风口浪尖。,2,
12306,乐视官方于7月16日发布声明称，所谓的多处豪宅并非贾跃亭私人财产，而是乐视汽车生态美国洛杉矶驻美办兼接待办。????,3,
12306,全文,4,
12307,转发微博  @春节晚会微吧,1,
12307,#F4合体#,2,
12307,江苏卫视春晚中，这四个男人又以F4的名义，站在了一起。,3,1
12307,此时，言承旭温和了，朱孝天胖了，吴建豪早已剪掉了&quot;,4,
12307,美作&quot;,5,
12307,的长发，周渝民则更沉稳了。,6,
12307,12年过去，他们已经从男孩成长为男人。,7,
12307,当《第一时间》的旋律响起时，你还否记得是谁曾陪你一起看《流星花园》？,8,
12307,http:\\t.cn\zYxteBf,9,
12308,我的男神啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，很美有木有，美爆了有木有，我的雕塑美男啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊[mua] [mua] [mua],1,1
12309,雾霾?，可见度感觉只有1米，两个人路惊恐慌张咆哮着以20迈的速度前进着，这位小姐还把脑袋伸出窗外替我看路，快到家才发现原来开了雨刷的世界是如此清晰，两个二货又次经历生死，平安到家,1,2
12310,会长的朋友就是非同凡响啊！,1,
12310,哈哈哈会长也认识年轻人哦，下次介绍你认识啊。,2,1
12311,哎，美国人优先。。。,1,
12311,【特朗普跳过亚裔女孩只与白人男孩握手被网友炮轰】,2,2
12311,原标题：特朗普跳过亚裔女孩只与白人男孩握手遭网友炮轰海外网7月27日电美国参议院26日针对是否推翻&ldquo;,3,
12311,奥巴马健保&rdquo;,4,
12311,进行表决，由于共和党内部对新健保法案意见分歧，特朗普特地在白宫召（分享自@凤凰网）??,5,
12312,葱油拌面我做的不要太灵哦，我还自己烧辣肉浇头来,1,1
12312,灵额灵额，越简单额么字越难做，有机会分享分享,2,
12313,【卖空气...】,1,
12313,从伦敦奥运开始，英国一家网上购物交易平台中出现这样一种商品“奥运气氛瓶”，这些瓶子中装载的是奥运夺金赛上的空气。,2,0
12313,有位网友甚至将开幕式当天的一瓶空气标出99.99英镑的价格。,3,0
12313,据悉，英国队取得伦敦奥运会首金赛场上收集的空气瓶以5英镑的价格被卖出。,4,
12313,新浪科技http:\\t.cn\zWjx8FC,5,
12314,和一般的 遗址差不多，特别之处在于 它是 “国民党” 在大陆的 标志性的 建筑和符号。,1,1
12314,说以吸引着 希望了解 不轻易了解的到的 民国历史和 国民党 的 国人！,2,
12315,玄武湖公园要比我想像的大很多，所以一定要穿舒适合脚的鞋子。,1,
12315,因为我是冬季去的并且风刮的很大湖水拍打在岸边，那是有一种我到了海边的赶脚(⊙o⊙)。,2,
12315,虽然是冬季但景色也很棒，可以坐在草地上嗅着梅花香晒着阳光看着湖水也是惬意的很。,3,
12315,景区内有两种观赏车，一种是火车样子的另一种是普通的。,4,
12315,火车样子的要比普通的贵些，不过我记得两种车都是封闭的冬天的话可以挡挡风都还不错。,5,
12315,景区内没啥吃的麦当劳，肯德基，鸭血粉丝汤（回味）除了这几家就还剩下就那几种小吃了还很贵，我个人建议还是出去吃比较好。,6,
12315,不过来之前可以带点吃的，在里面野餐或压压饿出来吃都可以。,7,
12315,总体而言我还是很建议大家去玄武湖公园的。,8,1
12315,。,9,
12315,PS：野餐的话还是要带个垃圾袋，毕竟要保护环境。,10,
12316,怎么感觉就是我现在的生活？知足者常乐啊！,1,2
12316,我的不也是，哈哈哈！同乐！,2,
12317,点阿姨话大后日开始有雨喔！你话比你老母听,1,1
12317,佢叫我仆起屋企随时准备收龙眼,2,
12318,任何事情在拆那没死几个当官的就不会有任何进展他们没有丝毫恐惧,1,
12318,在这样的制度下，哪怕烧死的是素鸡也是这样处理。,2,2
12319,@江苏新能源置业集团 @新能源季祥兰  @扬州搜房网,1,0
12319,#搜房·名门壹品#,2,
12319,6月8号早上十点，在名门壹品售楼处包粽子火热开演啦，来自新能源的业主们齐聚一堂各种包粽子、各种端午节气氛那~~,3,
12319,叔叔阿姨们那可是忙的不亦乐乎，现场大图查看哦~~~,4,
12319,@harry黄文杰 @呛口辣椒小zz @新能源季祥兰 @江苏新能源置业集团 @C文蔚,5,
12320,转发了月光博客的微博:【乐视讨债供应商自白：贾跃亭，我这些年经历了什么】乐视讨债大军中有个男人来自四川成都，叫苏一宏，35岁，是一家地方广告公司的老板，总共被乐视拖欠了700余万元款项，是乐视在全国店面建设供应商中被拖欠款项最多的一家。,1,
12320,此文介绍了他这些年经历的辛酸苦辣。,2,
12320,乐视讨债供应商:我经历了什么??,3,
12320,原图?,4,
12320,赞[34]?,5,
12320,原文转发[31]?,6,
12320,原文评论[35]转发理由:怎么说投资有风险呢，p2p被骗的多了去了。,7,2
12320,这个东西自认倒霉就好了。,8,
12321,感觉不仅仅是非洲裔这层关系,1,
12321,求真相！另，发布假消息者就地枪毙10分钟,2,2
12322,哈哈哈~这是你小时候呀~什么时候给你看我小时候！,1,1
12322,好呀.哈哈哈,2,
12323,未有人讲过话会神的...,1,
12323,点啊！我发件拿比你换顶点啊！比身马还要马！我日,2,2
12324,灵山大佛应该是无锡的一个标志性建筑了，门票也很标志性的收了180元/位，3个人在里面逛了2个多小时，门票花了450元。,1,0
12324,这样看来咱们长隆门票不贵啊，同样100多，起码长隆还能玩上几十样游戏，这里我就看了一场10分钟的“大型”喷泉表演——九龙灌浴，还有那无比奢华的梵宫，也就结束了。,2,
12324,其实当初不打算来灵山是因为我对新盖的建筑都不太感冒，再宏伟壮观也没有看古迹来得有意思，所以灵山也就是走马观花看看就走了。,3,
12325,转发了新浪财经的微博:【万达融创乐视连环买卖玄机：一场合谋的资产腾挪？,1,
12325,】有分析称：王健林和孙宏斌合作，只是一次资源的互换收购，逻辑可能是融创收购万达文旅产业，万达通过协议入主乐视。,2,
12325,融创长远发展可持续性增强，又剔除了乐视。,3,
12325,万达转A成功又聚焦文化产业轻资产模式，乐视也有了大财主入主。,4,
12325,万达融创乐视连环买卖玄机??,5,
12325,赞[52]?,6,
12325,原文转发[82]?,7,
12325,原文评论[49]转发理由:7月10日的联合公告言犹在耳：双方同意在电影等多个领域全面战略合作。,8,1
12325,万达就是看中了乐视影业和A股的壳（备用）。,9,1
12326,滕王阁（门票40元）是一座6层的仿古式楼阁建筑，坐落在赣江之畔，因初唐四杰之一王勃的一篇《滕王阁序》而闻名四海。,1,
12326,事实上，整个楼阁处处反映着《滕王阁序》里的文化典故。,2,1
12326,如南北高低廊上分别装上“襟江”和“五湖”两块牌匾，就出自原文的“襟三江而带五湖”。,3,
12326,还有入口处的“雄州雾列”牌匾，大楼里的“物华天宝”牌匾，均出于原文，最有名的一副对联“落霞与孤鹜齐飞，秋水共长天一色。,4,
12326,”就位于大楼四楼，这是毛泽东的亲笔，于是这里再次让我重温了这脍炙人口的名篇。,5,
12326,登上大楼，整个赣江风貌尽收眼底，江的对岸是南昌新城的崭新建筑群，远处还可望见南昌之星巨大摩天轮，横跨赣江两岸的八一大桥和豫章大桥也依稀可见。,6,
12326,可惜天气不好，光线很暗，拍摄只好作罢。,7,
12326,在大楼左边，有一处水池，水池上有座九曲桥，王勃的雕像正位于桥的中央。,8,0
12326,想到这位和我同名（尽管不是一个名字）的大文豪的英年早逝，想到自己的才华有限，不免有些伤感。,9,
12326,此时天空下起了丝丝小雨，而且这雨越下越大，直到我晚上离开英雄城也没有停下来。,10,
12327,没有啊。我又没惹她，而且我还不会游泳呢！,1,2
12327,不然她说什么让你去跳海难道是她搞错对象,2,
12328,得你妹的你来自陕西吧我来自广东哈哈哈啊哈,1,1
12328,你在骂我？,2,
12329,#普罗米修斯众生相#,1,
12329,伊丽莎白.肖（劳米佩拉斯饰）英国考古学家，普罗米修斯计划发起人之一。,2,0
12329,在影片中她绝对是一个够种的女人！,3,
12330,我和红衣服的,1,
12330,老吴说不要帅哥参加我们的聚会，不然显得他不帅了,2,1
12331,轉發微博  @曼联新闻 38岁的吉格斯梦想和贝克汉姆一起为英国队出战伦敦奥运会：“贝克汉姆绝对是我的朋友，他是一位伟大球员，现在仍然是。,1,
12331,在青年队时，我和他一起开始了职业生涯。,2,
12331,二十年过去了，仍有机会并肩战斗，这太棒了。,3,
12331,我跟皮尔斯谈过，是否被选上，还得等等看。,4,0
12331,奥运会来到伦敦和英国的其他地区，每个人都很兴奋。,5,
12332,在美国问过几个友人，基本上是中高产支持罗，中低产支持奥。,1,
12332,\\@路石华 :当然，如果奥巴马连任了，医药公司在美国的日子可能更糟一点。,2,0
12332,因为美国也有秋后算账。,3,
12332,@路石华 和不同公司的美国人接触，发现他们大多是反对奥巴马的，使我们这些“外国人”以为奥巴马很可能会输。,4,0
12332,这很误导，因为医药行业是共和党的地盘。,5,
12332,其实有个领先指数的预测可能更为准确:华尔街的股价，上就是Romney 赢，下就是奥巴马。,6,
12332,这些天都是下。,7,
12333,今天是端午节前的最后一次NC／B2B培训。,1,1
12333,国内部和出境游各产品部济济一堂，探寻在使用NC系统中所遇问题的解决办法。,2,
12333,大家得到IT部和财务部的大力帮助！,3,
12334,\\@鱼儿blanda-孙敬媛 : 谢谢支持！,1,
12334,\\@小傅小编 :转发微博  @迅雷方舟,2,0
12334,#方舟名人推荐#,3,
12334,伦敦奥运会亚洲宣传大使孙敬媛化身性感宝贝，拍摄性感写真，绝对魅力尽在迅雷方舟孙敬媛官方主页http:\\t.cn\zOD6QXz @孙敬媛国际后援团 @鱼儿blanda-孙敬媛 @巨亿天华,4,
12335,来盘三国杀？！让我秒杀你提提神,1,
12335,你去东莞开执法车啦公务吉再说，你秒我吾到,2,2
12336,#北京式排队#,1,
12336,@中国之声侯东合,2,
12336,#细节1+1#,3,
12336,"上图:奥运会后,坐车排队已经成为北京的一道风景。",4,1
12336,这个美好习惯是如何养成的？,5,
12336,值得总结推广。,6,
12336,此图摄于中科院研究生院前。,7,
12336,下图：还是交通。,8,
12336,在人行横道线上，北京的汽车基本不让行人，哪怕是一群。,9,
12336,这一点宜向杭州学习，那里的车已经养成让人的美德。,10,
12336,此图摄于北京台湾街前。,11,
12337,怎么拉,1,
12337,下次聚了再说，你多拍点演唱会的照片，上传一下。,2,1
12338,才看到照片，博文吃苦头了，我当年就是肿成这样,1,2
12338,还好骨头没事，哎，这多灾多难的脚。,2,
12339,V587└(^o^)┘  @MISS向日葵C,1,0
12339,#春晚联排#,2,
12339,宜宾春晚加油！,3,
12339,翠屏公安威武的站姿，还有警犬登台，云梯救助，好创意，还有华丽丽的舞台！！,4,
12339,@2013宜宾春晚红楼梦酒业微博平台 @宜宾电视台酒都播报 @爱尚宜宾,5,
12340,我们马不停蹄地从日喀则赶回来，就为了一睹色拉寺独有的辩经。,1,
12340,色拉寺交通便利，离布达拉宫不远。,2,
12340,辩经时间是每周一到周五下午2至5点，三四十位僧人，聚集在辩经场。,3,0
12340,有的坐着，有的站着，站立者时不时拊掌扬手，高抬起左脚，犹如持金刚杵的罗汉，又似拉弓待射的后羿天神，催促坐者开悟，或回答所问。,4,
12340,我们从头看到结束，虽然听不懂听不见所说，却一点没有觉得无聊，因为我仿佛穿越到了古希腊，进入元老院，听到智慧的碰撞。,5,
12340,事后追问一位喇嘛（会说流利的汉语），得知今天辩论的是阿弥陀经。,6,
12340,太值得看了！,7,
12340,门票120元。,8,
12341,黄鹤楼完全就是照着样子重建的一个复制品。,1,2
12341,没什么意思。,2,
12341,原本黄鹤楼顶上的纪念品卖的很赚。,3,
12341,现在都稀稀拉拉没什么生意了,4,
12342,在音乐中大声扭动你的身体，在运动中挥洒汗水，在美食中大快朵颐，在繁星下相拥而眠。,1,
12342,#2013密?房车露营生活节#,2,
12342,房车露营、彻夜派对、五星移动厨房、篝火美食、自由市集齐招待，风林火山、布衣、TOOKOO等25支乐队陪您彻夜躁！,3,
12342,“我还年轻，我要上路”，端午节，走起！,4,
12342,@TimeOut北京 去它两点一线的生活，去走去听去享受！,5,
12342,在音乐中扭动身躯，在运动中挥洒汗水，在美食中大快朵颐，在繁星下相拥而眠！,6,
12342,这不是嬉皮士的不羁！,7,
12342,#2013密?房车露营生活节#,8,
12342,昼夜派对、篝火美食、房车露营、户外游乐，端午假期陪你躁起！,9,1
12342,转发并@三位好友 ，喊出“我要加入”，就有机会获赠门票哦！,10,
12342,@太合互动,11,
12343,"你已经是Events达人了，  @范勇坤aka爆米花好美 再过72天伦敦就上演奥运会,世界的目光就要集中在Stratford~",1,
12343,奥运村的居住地。,2,
12343,今天是Visit Stratford App的发布会。,3,0
12343,"尽快到App Store 或这 Google Play 下载并发现Stratford,伦敦最新的工作、生活、玩乐目的地！",4,
12343,不容错过！,5,
12344,回复 @贡猪妈 :Yes. Thx,1,
12344,\\@贡猪妈 :[zongzi] 我想今天对《3D肉蒲团》的全体工作人员来说是个快乐的端午节~！,2,
12344,\\@3D肉蒲團 :  @叶山豪Hiro 泰国宣伝活動！,3,0
12345,同感！尤其是婚后瞒着老婆孩子出去包养小白脸的老男,1,2
12345,我只是觉得在他家里守候着的女人很可怜。,2,
12346,李师奶，方师奶出省城咩？,1,
12346,你以为勾到咩，人晒之前食咸鱼，依家太后甘么，,2,2
12347,洱海边的小镇，也是我们15年云南行从昆明出发后的第一个小镇。,1,0
12347,挖色远没有洱海边的其他地方出名，但我就是喜欢去些小众的地方，很推荐挖色，一个有着不逊色任何名气景点的风光。,2,
12347,我们在15年云南行的第一晚住在挖色，简单的青年旅社能够享受到睁眼就是洱海的优厚待遇，随便走几步映入眼帘的是水天相接的蓝，当地人的集市带你体验本地人的生活。,3,
12347,我喜欢挖色，也推荐你们前往。,4,
12348,\\@YSun--Delia澄 : @寧願-許諾一生  @贝克汉姆粉丝团,1,0
12348,#杨访精彩预告#,2,
12348,从儿时的足球梦到遭遇红牌事件打击，从幸福婚姻的经营到为人父母的感悟，通过与主持人杨澜的对话，你将会惊喜地捕捉到一个更加立体生动潇洒的贝克汉姆。,3,
12348,未老的足球激情与梦想将以什么方式延续？,4,
